shap_0,shap_1,shap_2,shap_3,shap_4,shap_5,shap_6,shap_7,shap_8,shap_9,shap_10,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10
-0.06571503967367438,-0.07590316234328941,-0.01184988000623405,-0.000334074757289029,0.0,-0.02577903757163035,0.0,0.0,0.0003725030515020211,0.001097085732984555,-0.0024270043384897505,0.044444446,0.0,0.0,1.051282,1.2,1.3333334,0.0,0.0,1.7235295,0.0,0.6666667
0.2997278705762386,0.36319958930517254,-0.010752372209806604,0.023782052162867974,-0.0016138951728612572,0.07113425470823306,0.0,0.0,0.008010576669957276,0.003556828080310373,-0.08628325618865344,1.2,0.8328,0.079833336,0.3846154,1.1,0.6666667,0.0,0.0,1.6705883,0.081266664,1.3333334
-0.04660726845440218,-0.09046939501652368,-0.0204484415939941,0.0027012436862254535,0.0007959418221370473,0.012690157452216438,0.0,0.0,0.010777529515134629,0.0011767578079012752,-0.05114365147352316,0.62222224,0.0,0.011333333,0.33333334,0.7,0.6666667,0.0,0.0,1.3588235,0.0061666667,1.3333334
-0.06152901630386658,-0.07313797666007998,-0.016209043730086733,-0.00758142302167059,0.005141208099370616,-0.06863397245376586,0.0,0.0,0.0037887005903313883,0.00024355945403742307,0.037381921831995756,0.31111112,0.0,0.012433333,1.3333334,0.4,2.0,0.0,0.0,1.6235294,0.051633332,0.0
0.0033348453188019557,-0.10358428832725734,-0.030579923482593117,-0.015664646585699306,0.006877707606296468,-0.11076120388660837,0.0,0.0,0.005487137658444996,0.001909225130581782,0.07190768405119072,0.93333334,0.0,0.0051666666,1.4615384,0.4,1.3333334,0.0,0.0,1.6529412,0.0101666665,0.0
0.1924017669380544,0.6443068378996021,-0.012831930470152235,0.03868720219284516,0.026325706682418012,0.019690287540289023,0.0,0.0,-0.0232459747690953,-0.006375317177045092,-0.12078296424972627,1.3333334,1.5684,0.1434,0.4871795,0.3,0.6666667,0.0,0.0,1.7352941,0.1457,2.0
-0.16118893132187223,-0.09282735834601225,0.0032876724189202034,-0.0033499132865151184,0.0028585776803109215,0.0755583281068102,0.0,0.0,-0.0025290780520598856,-0.0011668962691481067,-0.0011377529355701965,0.08888889,0.0,0.32966667,1.2564102,1.1,0.0,0.0,0.0,1.8529412,0.11536667,0.6666667
-0.10329203610193975,-0.028412029045557414,-0.0230823488097565,0.0021291519602540665,-0.0028743702566963285,-0.032820737183153106,0.0,0.0,0.010809104223183017,-0.002926987801893131,-3.889723928814168e-05,0.13333334,0.4444,0.0265,0.7692308,1.4,1.3333334,0.0,0.0,1.3294117,0.037033334,0.6666667
-0.026313703848945914,-0.0825979902165649,-0.0132690720940125,0.002958527922861736,0.002702710401643774,-0.026076294606846757,0.0,0.0,-0.0025173266870055643,0.0006471871624505465,-0.03607128416774322,0.6666667,0.0,0.029433334,0.051282052,0.2,1.3333334,0.0,0.0,1.8,0.011,1.3333334
-0.03552016388645372,-0.0591891494440237,-0.03102492957906238,0.0028593309609174352,-0.0026214085620007536,-0.045727272695835194,0.0,0.0,-0.00468644598546734,0.00023248371499678955,-0.0047454059813600066,0.75555557,0.2088,0.0104,0.5897436,1.3,1.3333334,0.0,0.0,1.9058824,0.0018,0.6666667
-0.13418795142462966,-0.06431980940879573,-0.03988093957601913,0.004979507629426843,-0.006948599660742247,0.09983132958460803,0.0,0.0,-0.0006696634700157197,-0.00018760753778079842,-0.03307517468726568,0.4888889,0.1914,0.022466667,0.33333334,1.2,0.0,0.0,0.0,1.7470589,0.0062,0.6666667
-0.13130282774542082,-0.08511686679306842,-0.020887567214448597,-0.005053644904188056,0.003969688734662766,0.013694128410846388,0.0,0.0,-0.002594772712458485,0.00039562512362095736,0.046383093518124946,0.13333334,0.0,0.0158,1.2564102,0.8,0.6666667,0.0,0.0,1.8705882,0.011766667,0.0
0.09055433322810734,-0.0624121689897345,-0.025168457935461647,0.0028568209629314363,-0.00898687963681245,0.008756060674427095,0.0,0.0,-0.0018458056441983395,0.005129826859412173,-0.18474990000774189,1.1555556,0.1766,0.1644,0.17948718,1.2,0.6666667,0.0,0.0,1.7705883,0.0006,1.3333334
-0.009183092612426273,-0.09105718391302402,-0.026661259591663298,0.002909581398629181,0.003997379446397895,-0.0539711304995008,0.0,0.0,-0.0019451963741553735,0.001378948479407699,-0.005898010231769412,0.8888889,0.0,0.0035666667,0.7692308,0.3,1.3333334,0.0,0.0,1.7117647,0.0006,0.6666667
-0.019192305304115594,-0.09074480940395852,-0.024343230790084748,0.00394787827579707,0.00455074959709728,-0.04384507536627909,0.0,0.0,-0.004891928945853011,0.0003021366432472139,-0.006273187637655798,0.84444445,0.0,0.0041333335,0.25641027,0.2,1.3333334,0.0,0.0,1.8764706,0.0060666665,0.6666667
0.0780563924571301,-0.10083763017459728,-0.03131398049210113,-0.0001360456643539898,0.007939154088758846,-0.11268678007436231,0.0,0.0,-0.005837530134277289,0.001614195220992649,-0.015621505023366188,1.2,0.0,0.0039333333,0.20512821,0.6,1.3333334,0.0,0.0,1.7941177,0.0016,0.6666667
-0.05950768512594282,-0.08015241738655737,-0.01130498887408236,0.0013764876586453598,-0.0014868240925035652,-0.02600953142953739,0.0,0.0,-0.0018182302204150123,0.0002555124063590708,-0.0018898247188575857,0.26666668,0.0,0.05026667,0.84615386,1.3,1.3333334,0.0,0.0,1.8470588,0.0026,0.6666667
-0.0397780555444028,-0.06820084889240044,-0.010955580887321506,-0.003157975758008668,-0.005325184289447602,-0.02062709500884389,0.0,0.0,-0.0007776849707702149,-0.0057731779588180215,-0.025941637985183095,0.22222222,0.0672,0.0056,1.3846154,1.9,1.3333334,0.0,0.0,1.7588235,2.0,1.3333334
0.21405183629240113,-0.12269018662840805,-0.0317598153780948,-0.0063257862768899015,0.004797136061270206,-0.1738544897573601,0.0,0.0,-0.003201496527705381,-0.0003786481423615762,-0.027613378371167716,1.4666667,0.0,0.022466667,0.051282052,0.8,1.3333334,0.0,0.0,1.7764705,0.018733334,0.6666667
-0.13099667257929656,-0.08346178276053767,-0.021191708457498595,-0.004905615091974295,0.0013769297716760367,0.013162560180987182,0.0,0.0,-0.0022578176065279625,0.0004289391130977427,0.04735241718368921,0.17777778,0.0,0.022533333,1.2564102,0.3,0.6666667,0.0,0.0,1.7647059,0.0048666666,0.0
-0.07286020542479588,-0.05765748607180236,-0.04604872536270692,-0.017421015299054734,0.002639358698422023,-0.008924653979260615,0.0,0.0,-0.011197941280130448,0.004586196079742361,0.08232499875917844,0.6666667,0.178,0.0093,1.4102564,1.0,0.6666667,0.0,0.0,1.8529412,0.011433333,0.0
-0.09336675068402311,-0.09500839291602985,0.4731127634894118,0.005611858420616139,-0.0031598767376819215,0.23214807469194854,0.0,0.0,0.01432306056595306,-0.00653216512793978,0.18975044158946378,0.4,0.0,2.0,0.94871795,0.1,0.0,0.0,0.0,1.7941177,0.0083,0.0
